activation_month,observation_month,months_since_activation,prior_revenue_lifecycle_state,revenue_lifecycle_state,persona,initial_subscription_group,segment_level,companies,transition_rate_from_prior_state_pct
2025-10-01,2026-01-01,3,At-risk,At-risk,ALL,plus,initial_plan,16,59.26
2025-10-01,2026-01-01,3,At-risk,Churned proxy,ALL,plus,initial_plan,9,33.33
2025-10-01,2026-01-01,3,Active,Active,ALL,start,initial_plan,500,96.53
2025-10-01,2026-01-01,3,Active,At-risk,ALL,start,initial_plan,18,3.47
2025-10-01,2026-01-01,3,At-risk,Active,ALL,start,initial_plan,3,10.34
2025-10-01,2026-01-01,3,At-risk,At-risk,ALL,start,initial_plan,19,65.52
2025-10-01,2026-01-01,3,At-risk,Churned proxy,ALL,start,initial_plan,7,24.14
2025-10-01,2026-01-01,3,Never monetized,Never monetized,ALL,start,initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,ALL,ALL,overall,1058,96.09
2025-10-01,2026-01-01,3,Active,At-risk,ALL,ALL,overall,43,3.91
2025-10-01,2026-01-01,3,At-risk,Active,ALL,ALL,overall,9,9.68
2025-10-01,2026-01-01,3,At-risk,At-risk,ALL,ALL,overall,54,58.06
2025-10-01,2026-01-01,3,At-risk,Churned proxy,ALL,ALL,overall,30,32.26
2025-10-01,2026-01-01,3,Never monetized,Never monetized,ALL,ALL,overall,2,100.0
2025-10-01,2026-01-01,3,Active,Active,Automobile_Trade_Repair,ALL,persona,46,93.88
2025-10-01,2026-01-01,3,Active,At-risk,Automobile_Trade_Repair,ALL,persona,3,6.12
2025-10-01,2026-01-01,3,At-risk,At-risk,Automobile_Trade_Repair,ALL,persona,4,100.0
2025-10-01,2026-01-01,3,Active,Active,BTP,ALL,persona,210,96.33
2025-10-01,2026-01-01,3,Active,At-risk,BTP,ALL,persona,8,3.67
2025-10-01,2026-01-01,3,At-risk,Active,BTP,ALL,persona,1,4.55
2025-10-01,2026-01-01,3,At-risk,At-risk,BTP,ALL,persona,11,50.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,BTP,ALL,persona,10,45.45
2025-10-01,2026-01-01,3,Active,Active,Bankers_Insurance,ALL,persona,14,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Bankers_Insurance,ALL,persona,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Bikers_Drivers,ALL,persona,77,92.77
2025-10-01,2026-01-01,3,Active,At-risk,Bikers_Drivers,ALL,persona,6,7.23
2025-10-01,2026-01-01,3,At-risk,At-risk,Bikers_Drivers,ALL,persona,10,62.5
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Bikers_Drivers,ALL,persona,6,37.5
2025-10-01,2026-01-01,3,Never monetized,Never monetized,Bikers_Drivers,ALL,persona,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Cleaning_CallCenters,ALL,persona,6,100.0
2025-10-01,2026-01-01,3,Active,Active,Consultant,ALL,persona,187,96.39
2025-10-01,2026-01-01,3,Active,At-risk,Consultant,ALL,persona,7,3.61
2025-10-01,2026-01-01,3,At-risk,At-risk,Consultant,ALL,persona,5,62.5
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Consultant,ALL,persona,3,37.5
2025-10-01,2026-01-01,3,Active,Active,Developer_IT,ALL,persona,75,94.94
2025-10-01,2026-01-01,3,Active,At-risk,Developer_IT,ALL,persona,4,5.06
2025-10-01,2026-01-01,3,At-risk,Active,Developer_IT,ALL,persona,3,27.27
2025-10-01,2026-01-01,3,At-risk,At-risk,Developer_IT,ALL,persona,4,36.36
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Developer_IT,ALL,persona,4,36.36
2025-10-01,2026-01-01,3,Never monetized,Never monetized,Developer_IT,ALL,persona,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Media_Publishing,ALL,persona,33,100.0
2025-10-01,2026-01-01,3,At-risk,Active,Media_Publishing,ALL,persona,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Medical_Professionals,ALL,persona,14,100.0
2025-10-01,2026-01-01,3,Active,Active,Others,ALL,persona,171,97.16
2025-10-01,2026-01-01,3,Active,At-risk,Others,ALL,persona,5,2.84
2025-10-01,2026-01-01,3,At-risk,Active,Others,ALL,persona,2,13.33
2025-10-01,2026-01-01,3,At-risk,At-risk,Others,ALL,persona,8,53.33
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Others,ALL,persona,5,33.33
2025-10-01,2026-01-01,3,Active,Active,Professeur,ALL,persona,31,96.88
2025-10-01,2026-01-01,3,Active,At-risk,Professeur,ALL,persona,1,3.13
2025-10-01,2026-01-01,3,At-risk,At-risk,Professeur,ALL,persona,2,100.0
2025-10-01,2026-01-01,3,Active,Active,Repair,ALL,persona,7,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Repair,ALL,persona,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Restauration,ALL,persona,26,96.3
2025-10-01,2026-01-01,3,Active,At-risk,Restauration,ALL,persona,1,3.7
2025-10-01,2026-01-01,3,At-risk,At-risk,Restauration,ALL,persona,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Retail,ALL,persona,142,95.3
2025-10-01,2026-01-01,3,Active,At-risk,Retail,ALL,persona,7,4.7
2025-10-01,2026-01-01,3,At-risk,Active,Retail,ALL,persona,1,12.5
2025-10-01,2026-01-01,3,At-risk,At-risk,Retail,ALL,persona,5,62.5
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Retail,ALL,persona,2,25.0
2025-10-01,2026-01-01,3,Active,Active,Wholesale,ALL,persona,19,95.0
2025-10-01,2026-01-01,3,Active,At-risk,Wholesale,ALL,persona,1,5.0
2025-10-01,2026-01-01,3,At-risk,Active,Wholesale,ALL,persona,1,33.33
2025-10-01,2026-01-01,3,At-risk,At-risk,Wholesale,ALL,persona,2,66.67
2025-10-01,2026-01-01,3,Active,Active,Automobile_Trade_Repair,business,persona_x_initial_plan,5,100.0
2025-10-01,2026-01-01,3,Active,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,14,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Automobile_Trade_Repair,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Automobile_Trade_Repair,plus,persona_x_initial_plan,10,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Automobile_Trade_Repair,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Automobile_Trade_Repair,start,persona_x_initial_plan,17,85.0
2025-10-01,2026-01-01,3,Active,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,3,15.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,2,100.0
2025-10-01,2026-01-01,3,Active,Active,BTP,business,persona_x_initial_plan,6,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,BTP,business,persona_x_initial_plan,1,50.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,BTP,business,persona_x_initial_plan,1,50.0
2025-10-01,2026-01-01,3,Active,Active,BTP,free,persona_x_initial_plan,67,98.53
2025-10-01,2026-01-01,3,Active,At-risk,BTP,free,persona_x_initial_plan,1,1.47
2025-10-01,2026-01-01,3,At-risk,Active,BTP,free,persona_x_initial_plan,1,20.0
2025-10-01,2026-01-01,3,At-risk,At-risk,BTP,free,persona_x_initial_plan,1,20.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,BTP,free,persona_x_initial_plan,3,60.0
2025-10-01,2026-01-01,3,Active,Active,BTP,plus,persona_x_initial_plan,55,94.83
2025-10-01,2026-01-01,3,Active,At-risk,BTP,plus,persona_x_initial_plan,3,5.17
2025-10-01,2026-01-01,3,At-risk,At-risk,BTP,plus,persona_x_initial_plan,6,60.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,BTP,plus,persona_x_initial_plan,4,40.0
2025-10-01,2026-01-01,3,Active,Active,BTP,start,persona_x_initial_plan,82,95.35
2025-10-01,2026-01-01,3,Active,At-risk,BTP,start,persona_x_initial_plan,4,4.65
2025-10-01,2026-01-01,3,At-risk,At-risk,BTP,start,persona_x_initial_plan,3,60.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,BTP,start,persona_x_initial_plan,2,40.0
2025-10-01,2026-01-01,3,Active,Active,Bankers_Insurance,free,persona_x_initial_plan,8,100.0
2025-10-01,2026-01-01,3,Active,Active,Bankers_Insurance,start,persona_x_initial_plan,6,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Bankers_Insurance,start,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Bikers_Drivers,business,persona_x_initial_plan,4,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Bikers_Drivers,business,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Bikers_Drivers,free,persona_x_initial_plan,28,90.32
2025-10-01,2026-01-01,3,Active,At-risk,Bikers_Drivers,free,persona_x_initial_plan,3,9.68
2025-10-01,2026-01-01,3,At-risk,At-risk,Bikers_Drivers,free,persona_x_initial_plan,3,75.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Bikers_Drivers,free,persona_x_initial_plan,1,25.0
2025-10-01,2026-01-01,3,Never monetized,Never monetized,Bikers_Drivers,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Bikers_Drivers,plus,persona_x_initial_plan,18,94.74
2025-10-01,2026-01-01,3,Active,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,1,5.26
2025-10-01,2026-01-01,3,At-risk,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,4,57.14
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Bikers_Drivers,plus,persona_x_initial_plan,3,42.86
2025-10-01,2026-01-01,3,Active,Active,Bikers_Drivers,start,persona_x_initial_plan,27,93.1
2025-10-01,2026-01-01,3,Active,At-risk,Bikers_Drivers,start,persona_x_initial_plan,2,6.9
2025-10-01,2026-01-01,3,At-risk,At-risk,Bikers_Drivers,start,persona_x_initial_plan,2,50.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Bikers_Drivers,start,persona_x_initial_plan,2,50.0
2025-10-01,2026-01-01,3,Active,Active,Cleaning_CallCenters,free,persona_x_initial_plan,4,100.0
2025-10-01,2026-01-01,3,Active,Active,Cleaning_CallCenters,start,persona_x_initial_plan,2,100.0
2025-10-01,2026-01-01,3,Active,Active,Consultant,business,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Consultant,business,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Consultant,free,persona_x_initial_plan,74,97.37
2025-10-01,2026-01-01,3,Active,At-risk,Consultant,free,persona_x_initial_plan,2,2.63
2025-10-01,2026-01-01,3,At-risk,At-risk,Consultant,free,persona_x_initial_plan,2,50.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Consultant,free,persona_x_initial_plan,2,50.0
2025-10-01,2026-01-01,3,Active,Active,Consultant,plus,persona_x_initial_plan,12,80.0
2025-10-01,2026-01-01,3,Active,At-risk,Consultant,plus,persona_x_initial_plan,3,20.0
2025-10-01,2026-01-01,3,Active,Active,Consultant,start,persona_x_initial_plan,100,98.04
2025-10-01,2026-01-01,3,Active,At-risk,Consultant,start,persona_x_initial_plan,2,1.96
2025-10-01,2026-01-01,3,At-risk,At-risk,Consultant,start,persona_x_initial_plan,2,66.67
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Consultant,start,persona_x_initial_plan,1,33.33
2025-10-01,2026-01-01,3,Active,Active,Developer_IT,free,persona_x_initial_plan,25,89.29
2025-10-01,2026-01-01,3,Active,At-risk,Developer_IT,free,persona_x_initial_plan,3,10.71
2025-10-01,2026-01-01,3,At-risk,Active,Developer_IT,free,persona_x_initial_plan,1,14.29
2025-10-01,2026-01-01,3,At-risk,At-risk,Developer_IT,free,persona_x_initial_plan,3,42.86
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Developer_IT,free,persona_x_initial_plan,3,42.86
2025-10-01,2026-01-01,3,Active,Active,Developer_IT,plus,persona_x_initial_plan,11,91.67
2025-10-01,2026-01-01,3,Active,At-risk,Developer_IT,plus,persona_x_initial_plan,1,8.33
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Developer_IT,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Developer_IT,start,persona_x_initial_plan,39,100.0
2025-10-01,2026-01-01,3,At-risk,Active,Developer_IT,start,persona_x_initial_plan,2,66.67
2025-10-01,2026-01-01,3,At-risk,At-risk,Developer_IT,start,persona_x_initial_plan,1,33.33
2025-10-01,2026-01-01,3,Never monetized,Never monetized,Developer_IT,start,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Media_Publishing,free,persona_x_initial_plan,14,100.0
2025-10-01,2026-01-01,3,At-risk,Active,Media_Publishing,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Media_Publishing,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Media_Publishing,start,persona_x_initial_plan,18,100.0
2025-10-01,2026-01-01,3,Active,Active,Medical_Professionals,free,persona_x_initial_plan,5,100.0
2025-10-01,2026-01-01,3,Active,Active,Medical_Professionals,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Medical_Professionals,start,persona_x_initial_plan,8,100.0
2025-10-01,2026-01-01,3,Active,Active,Others,business,persona_x_initial_plan,5,100.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Others,business,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Others,free,persona_x_initial_plan,57,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Others,free,persona_x_initial_plan,1,50.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Others,free,persona_x_initial_plan,1,50.0
2025-10-01,2026-01-01,3,Active,Active,Others,plus,persona_x_initial_plan,26,96.3
2025-10-01,2026-01-01,3,Active,At-risk,Others,plus,persona_x_initial_plan,1,3.7
2025-10-01,2026-01-01,3,At-risk,Active,Others,plus,persona_x_initial_plan,2,28.57
2025-10-01,2026-01-01,3,At-risk,At-risk,Others,plus,persona_x_initial_plan,4,57.14
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Others,plus,persona_x_initial_plan,1,14.29
2025-10-01,2026-01-01,3,Active,Active,Others,start,persona_x_initial_plan,83,95.4
2025-10-01,2026-01-01,3,Active,At-risk,Others,start,persona_x_initial_plan,4,4.6
2025-10-01,2026-01-01,3,At-risk,At-risk,Others,start,persona_x_initial_plan,3,60.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Others,start,persona_x_initial_plan,2,40.0
2025-10-01,2026-01-01,3,Active,Active,Professeur,free,persona_x_initial_plan,11,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Professeur,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Professeur,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Professeur,start,persona_x_initial_plan,19,95.0
2025-10-01,2026-01-01,3,Active,At-risk,Professeur,start,persona_x_initial_plan,1,5.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Professeur,start,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Repair,free,persona_x_initial_plan,2,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Repair,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Repair,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Repair,start,persona_x_initial_plan,4,100.0
2025-10-01,2026-01-01,3,Active,Active,Restauration,free,persona_x_initial_plan,8,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Restauration,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Restauration,plus,persona_x_initial_plan,11,91.67
2025-10-01,2026-01-01,3,Active,At-risk,Restauration,plus,persona_x_initial_plan,1,8.33
2025-10-01,2026-01-01,3,Active,Active,Restauration,start,persona_x_initial_plan,7,100.0
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Retail,business,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Retail,free,persona_x_initial_plan,44,95.65
2025-10-01,2026-01-01,3,Active,At-risk,Retail,free,persona_x_initial_plan,2,4.35
2025-10-01,2026-01-01,3,At-risk,Active,Retail,free,persona_x_initial_plan,1,33.33
2025-10-01,2026-01-01,3,At-risk,At-risk,Retail,free,persona_x_initial_plan,1,33.33
2025-10-01,2026-01-01,3,At-risk,Churned proxy,Retail,free,persona_x_initial_plan,1,33.33
2025-10-01,2026-01-01,3,Active,Active,Retail,plus,persona_x_initial_plan,21,87.5
2025-10-01,2026-01-01,3,Active,At-risk,Retail,plus,persona_x_initial_plan,3,12.5
2025-10-01,2026-01-01,3,At-risk,At-risk,Retail,plus,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Retail,start,persona_x_initial_plan,77,97.47
2025-10-01,2026-01-01,3,Active,At-risk,Retail,start,persona_x_initial_plan,2,2.53
2025-10-01,2026-01-01,3,At-risk,At-risk,Retail,start,persona_x_initial_plan,3,100.0
2025-10-01,2026-01-01,3,Active,Active,Wholesale,business,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Wholesale,free,persona_x_initial_plan,5,100.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Wholesale,free,persona_x_initial_plan,1,100.0
2025-10-01,2026-01-01,3,Active,Active,Wholesale,plus,persona_x_initial_plan,2,66.67
2025-10-01,2026-01-01,3,Active,At-risk,Wholesale,plus,persona_x_initial_plan,1,33.33
2025-10-01,2026-01-01,3,Active,Active,Wholesale,start,persona_x_initial_plan,11,100.0
2025-10-01,2026-01-01,3,At-risk,Active,Wholesale,start,persona_x_initial_plan,1,50.0
2025-10-01,2026-01-01,3,At-risk,At-risk,Wholesale,start,persona_x_initial_plan,1,50.0
2025-10-01,2026-02-01,4,Active,Active,ALL,business,initial_plan,19,86.36
2025-10-01,2026-02-01,4,Active,At-risk,ALL,business,initial_plan,3,13.64
2025-10-01,2026-02-01,4,At-risk,Churned proxy,ALL,business,initial_plan,3,100.0
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,ALL,business,initial_plan,3,100.0
2025-10-01,2026-02-01,4,Active,Active,ALL,free,initial_plan,359,97.03
2025-10-01,2026-02-01,4,Active,At-risk,ALL,free,initial_plan,11,2.97
2025-10-01,2026-02-01,4,At-risk,Active,ALL,free,initial_plan,3,11.11
2025-10-01,2026-02-01,4,At-risk,At-risk,ALL,free,initial_plan,9,33.33
2025-10-01,2026-02-01,4,At-risk,Churned proxy,ALL,free,initial_plan,15,55.56
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,ALL,free,initial_plan,11,100.0
2025-10-01,2026-02-01,4,Never monetized,Never monetized,ALL,free,initial_plan,1,100.0
2025-10-01,2026-02-01,4,Active,Active,ALL,plus,initial_plan,165,95.93
2025-10-01,2026-02-01,4,Active,At-risk,ALL,plus,initial_plan,7,4.07
2025-10-01,2026-02-01,4,At-risk,At-risk,ALL,plus,initial_plan,14,46.67
2025-10-01,2026-02-01,4,At-risk,Churned proxy,ALL,plus,initial_plan,16,53.33
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,ALL,plus,initial_plan,9,100.0
2025-10-01,2026-02-01,4,Active,Active,ALL,start,initial_plan,492,97.81
2025-10-01,2026-02-01,4,Active,At-risk,ALL,start,initial_plan,11,2.19
2025-10-01,2026-02-01,4,At-risk,Active,ALL,start,initial_plan,1,2.7
2025-10-01,2026-02-01,4,At-risk,At-risk,ALL,start,initial_plan,18,48.65
2025-10-01,2026-02-01,4,At-risk,Churned proxy,ALL,start,initial_plan,18,48.65
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,ALL,start,initial_plan,7,100.0
2025-10-01,2026-02-01,4,Never monetized,Never monetized,ALL,start,initial_plan,1,100.0
2025-10-01,2026-02-01,4,Active,Active,ALL,ALL,overall,1035,97.0
2025-10-01,2026-02-01,4,Active,At-risk,ALL,ALL,overall,32,3.0
2025-10-01,2026-02-01,4,At-risk,Active,ALL,ALL,overall,4,4.12
2025-10-01,2026-02-01,4,At-risk,At-risk,ALL,ALL,overall,41,42.27
2025-10-01,2026-02-01,4,At-risk,Churned proxy,ALL,ALL,overall,52,53.61
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,ALL,ALL,overall,30,100.0
2025-10-01,2026-02-01,4,Never monetized,Never monetized,ALL,ALL,overall,2,100.0
2025-10-01,2026-02-01,4,Active,Active,Automobile_Trade_Repair,ALL,persona,45,97.83
2025-10-01,2026-02-01,4,Active,At-risk,Automobile_Trade_Repair,ALL,persona,1,2.17
2025-10-01,2026-02-01,4,At-risk,At-risk,Automobile_Trade_Repair,ALL,persona,3,42.86
2025-10-01,2026-02-01,4,At-risk,Churned proxy,Automobile_Trade_Repair,ALL,persona,4,57.14
2025-10-01,2026-02-01,4,Active,Active,BTP,ALL,persona,205,97.16
2025-10-01,2026-02-01,4,Active,At-risk,BTP,ALL,persona,6,2.84
2025-10-01,2026-02-01,4,At-risk,At-risk,BTP,ALL,persona,8,42.11
2025-10-01,2026-02-01,4,At-risk,Churned proxy,BTP,ALL,persona,11,57.89
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,BTP,ALL,persona,10,100.0
2025-10-01,2026-02-01,4,Active,Active,Bankers_Insurance,ALL,persona,14,100.0
2025-10-01,2026-02-01,4,At-risk,Churned proxy,Bankers_Insurance,ALL,persona,1,100.0
2025-10-01,2026-02-01,4,Active,Active,Bikers_Drivers,ALL,persona,72,93.51
2025-10-01,2026-02-01,4,Active,At-risk,Bikers_Drivers,ALL,persona,5,6.49
2025-10-01,2026-02-01,4,At-risk,Active,Bikers_Drivers,ALL,persona,1,6.25
2025-10-01,2026-02-01,4,At-risk,At-risk,Bikers_Drivers,ALL,persona,5,31.25
2025-10-01,2026-02-01,4,At-risk,Churned proxy,Bikers_Drivers,ALL,persona,10,62.5
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,Bikers_Drivers,ALL,persona,6,100.0
2025-10-01,2026-02-01,4,Never monetized,Never monetized,Bikers_Drivers,ALL,persona,1,100.0
2025-10-01,2026-02-01,4,Active,Active,Cleaning_CallCenters,ALL,persona,6,100.0
2025-10-01,2026-02-01,4,Active,Active,Consultant,ALL,persona,185,98.93
2025-10-01,2026-02-01,4,Active,At-risk,Consultant,ALL,persona,2,1.07
2025-10-01,2026-02-01,4,At-risk,At-risk,Consultant,ALL,persona,7,58.33
2025-10-01,2026-02-01,4,At-risk,Churned proxy,Consultant,ALL,persona,5,41.67
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,Consultant,ALL,persona,3,100.0
2025-10-01,2026-02-01,4,Active,Active,Developer_IT,ALL,persona,74,94.87
2025-10-01,2026-02-01,4,Active,At-risk,Developer_IT,ALL,persona,4,5.13
2025-10-01,2026-02-01,4,At-risk,Active,Developer_IT,ALL,persona,1,12.5
2025-10-01,2026-02-01,4,At-risk,At-risk,Developer_IT,ALL,persona,3,37.5
2025-10-01,2026-02-01,4,At-risk,Churned proxy,Developer_IT,ALL,persona,4,50.0
2025-10-01,2026-02-01,4,Churned proxy,Churned proxy,Developer_IT,ALL,persona,4,100.0
2025-10-01,2026-02-01,4,Never monetized,Never monetized,Developer_IT,ALL,persona,1,100.0
2025-10-01,2026-02-01,4,Active,Active,Media_Publishing,ALL,persona,32,94.12
2025-10-01,2026-02-01,4,Active,At-risk,Media_Publishing,ALL,persona,2,5.88
2025-10-01,2026-02-01,4,Active,Active,Medical_Professionals,ALL,persona,14,100.0
2025-10-01,2026-02-01,4,Active,Active,Others,ALL,persona,169,97.69
2025-10-01,2026-02-01,4,Active,At-risk,Others,ALL,persona,4,2.31
2025-10-01,2026-02-01,4,At-risk,Active,Others,ALL,persona,2,15.38
2025-10-01,2026-02-01,4,At-risk,At-risk,Others,ALL,persona,5,38.46
